bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh
genus.ChristensenellaceaeR.7group.id.11283,MR Egger,9,0.627072542050383,0.318353097223016,0.0895256130886225,0.00310047149327142,1.25104461260749,1.87212199097327,1.0031052829263,3.49399091874113,OK,方法成功运行
genus.ChristensenellaceaeR.7group.id.11283,Weighted mode,9,0.0990962844752905,0.228644065215438,0.676167218681148,-0.349046083346969,0.54723865229755,1.10417260912112,0.705360624142584,1.72847350561333,OK,方法成功运行
genus.Clostridiumsensustricto1.id.1873,Inverse variance weighted,6,-0.0740565111290783,0.0981158884654181,0.450377321148885,-0.266363652521298,0.118250630263141,0.928619215038157,0.766160460651904,1.12552616693943,OK,方法成功运行
genus.Clostridiumsensustricto1.id.1873,Weighted median,6,0.0666664638865841,0.129113529718168,0.605617050418957,-0.186396054361024,0.319728982134193,1.06893888898771,0.829944826613167,1.37675458867924,OK,方法成功运行
genus.Clostridiumsensustricto1.id.1873,MR Egger,6,-0.110755825570199,0.236637105282714,0.664119538001528,-0.574564551924319,0.353052900783921,0.895157296768569,0.562949950915648,1.4234064407585,OK,方法成功运行
genus.Clostridiumsensustricto1.id.1873,Weighted mode,6,0.094496834148069,0.189232543030279,0.638712889086537,-0.276398950191278,0.465392618487415,1.09910568352163,0.75851026257615,1.59263936580986,OK,方法成功运行
genus.Collinsella.id.815,Inverse variance weighted,8,0.0325525091083564,0.101716644554041,0.748944609918878,-0.166812114217563,0.231917132434276,1.03308813825677,0.846358615150072,1.26101522723627,OK,方法成功运行
genus.Collinsella.id.815,Weighted median,8,-0.0199921770242003,0.127253723106191,0.875162215652556,-0.269409474312334,0.229425120263934,0.980206341407249,0.763830422666973,1.2578766742234,OK,方法成功运行
genus.Collinsella.id.815,MR Egger,8,0.101947528557456,0.356453248284563,0.78449193079402,-0.596700838080287,0.800595895195199,1.10732536724415,0.55062524459396,2.22686751285184,OK,方法成功运行
genus.Collinsella.id.815,Weighted mode,8,-0.0595495857804212,0.188883551780903,0.761746407626369,-0.429761347270992,0.310662175710149,0.942188813265298,0.650664359020404,1.36432824010641,OK,方法成功运行
genus.Coprobacter.id.949,Inverse variance weighted,11,0.0605585013214417,0.0783139939062305,0.43935777660237,-0.09293692673477,0.214053929377653,1.0624297492966,0.911250974057971,1.2386894547436,OK,方法成功运行
genus.Coprobacter.id.949,Weighted median,11,0.0553117524187517,0.0857872482586139,0.519086004403784,-0.112831254168132,0.223454759005635,1.05687004511533,0.893301388284158,1.25038907015195,OK,方法成功运行
genus.Coprobacter.id.949,MR Egger,11,0.403383405504698,0.256493744191307,0.150242440030232,-0.099344333110263,0.906111144119659,1.49688069395501,0.905430884508458,2.47468012221789,OK,方法成功运行
genus.Coprobacter.id.949,Weighted mode,11,-0.14894776321636,0.152861307091519,0.35283976444659,-0.448555925115737,0.150660398683017,0.861614121673899,0.638549599580828,1.16260176994115,OK,方法成功运行
genus.Coprococcus1.id.11301,Inverse variance weighted,12,0.0132181811703644,0.0788003313432387,0.866785694076319,-0.141230468262383,0.167666830603112,1.01330592751655,0.868289175538505,1.18254255801747,OK,方法成功运行
genus.Coprococcus1.id.11301,Weighted median,12,0.000936018112152069,0.108181827592639,0.993096575470926,-0.21110036396942,0.212972400193724,1.00093645631382,0.809692798819852,1.23735050013822,OK,方法成功运行
genus.Coprococcus1.id.11301,MR Egger,12,-0.329684890866763,0.186945070185515,0.108280973536325,-0.696097228430373,0.0367274466968476,0.719150308562503,0.498527149622504,1.03741023271684,OK,方法成功运行
genus.Coprococcus1.id.11301,Weighted mode,12,0.0289882044501618,0.143320670636847,0.843404774277634,-0.251920309998059,0.309896718898382,1.02941245191764,0.777306679171642,1.36328430535598,OK,方法成功运行
genus.Coprococcus2.id.11302,Inverse variance weighted,8,-0.131219365839533,0.0933903705744675,0.160002508375948,-0.314264492165489,0.0518257604864235,0.877025363882429,0.730325837149617,1.05319221882538,OK,方法成功运行
genus.Coprococcus2.id.11302,Weighted median,8,-0.23529896868137,0.119073295014939,0.0481451353153418,-0.46868262691065,-0.00191531045208979,0.790334529032282,0.625826172026875,0.998086522584509,OK,方法成功运行
genus.Coprococcus2.id.11302,MR Egger,8,1.18644683542228,0.724759626025913,0.152740864213095,-0.23408203158851,2.60697570243307,3.27542239198393,0.791296901891276,13.5579854037945,OK,方法成功运行
genus.Coprococcus2.id.11302,Weighted mode,8,-0.248319077773676,0.202505696621148,0.259756287930387,-0.645230243151127,0.148592087603775,0.78011098748491,0.524541756055234,1.16019963285935,OK,方法成功运行
genus.Coprococcus3.id.11303,Inverse variance weighted,8,-0.202250085196958,0.137760600442854,0.142069673234001,-0.472260862064952,0.067760691671036,0.816890610145742,0.623590820509413,1.07010919179207,OK,方法成功运行
genus.Coprococcus3.id.11303,Weighted median,8,-0.186258164289509,0.14622066078865,0.202728761771527,-0.472850659435263,0.100334330856246,0.830059275655175,0.62322313672345,1.10554047258828,OK,方法成功运行
genus.Coprococcus3.id.11303,MR Egger,8,-0.703072250535748,1.35584902219118,0.622637120645963,-3.36053633403045,1.95439183295896,0.495062010493279,0.0347166342382883,7.05962428706141,OK,方法成功运行
genus.Coprococcus3.id.11303,Weighted mode,8,-0.218068019130982,0.258308130619647,0.42645514523025,-0.72435195514549,0.288215916883526,0.804070747612959,0.484638534721149,1.33404531593606,OK,方法成功运行
genus.DefluviitaleaceaeUCG011.id.11287,Inverse variance weighted,9,0.0691682514855281,0.0717170147750456,0.334814938187011,-0.0713970974735613,0.209733600444617,1.07161649504844,0.931092084393228,1.23334945244248,OK,方法成功运行
genus.DefluviitaleaceaeUCG011.id.11287,Weighted median,9,-0.0196223115623805,0.0970263775311435,0.839731545161277,-0.209794011523422,0.170549388398661,0.980568952932998,0.810751234182386,1.18595622296619,OK,方法成功运行
genus.DefluviitaleaceaeUCG011.id.11287,MR Egger,9,-0.0706003227139076,0.257536143225217,0.791892397312389,-0.575371163435332,0.434170518007517,0.93183425069541,0.562496052089734,1.54368207126644,OK,方法成功运行
genus.DefluviitaleaceaeUCG011.id.11287,Weighted mode,9,-0.0267814885216191,0.157868188958007,0.869500991788236,-0.336203138879312,0.282640161836074,0.973573955367583,0.714477952822819,1.3266277046412,OK,方法成功运行
genus.Desulfovibrio.id.3173,Inverse variance weighted,8,0.0136274794329153,0.0804264812628978,0.865450402040355,-0.144008423842364,0.171263382708195,1.01372075676077,0.865880453988032,1.18680329132575,OK,方法成功运行
genus.Desulfovibrio.id.3173,Weighted median,8,-0.00958467513446998,0.103891915653482,0.926494473583909,-0.213212829815295,0.194043479546355,0.990461111464257,0.807984155797112,1.21414907245947,OK,方法成功运行
genus.Desulfovibrio.id.3173,MR Egger,8,-0.360438871512033,0.294421502886557,0.266751152087835,-0.937505017169683,0.216627274145618,0.697370202986163,0.39160366192985,1.24188113465619,OK,方法成功运行
genus.Desulfovibrio.id.3173,Weighted mode,8,-0.0246010345331663,0.151101579050662,0.875267515697335,-0.320760129472463,0.27155806040613,0.975699104634735,0.725597279519367,1.31200704530703,OK,方法成功运行
genus.Dialister.id.2183,Inverse variance weighted,10,-0.0735896786096113,0.092863187063443,0.428096790813269,-0.25560152525396,0.108422168034737,0.929052825889887,0.774450506284779,1.11451816002377,OK,方法成功运行
genus.Dialister.id.2183,Weighted median,10,-0.00932635234822875,0.116491676363809,0.936189339753307,-0.237650038021293,0.218997333324836,0.990717003188142,0.788478580339725,1.24482795713131,OK,方法成功运行
genus.Dialister.id.2183,MR Egger,10,0.240120406510652,0.36975790557876,0.534277047890347,-0.484605088423718,0.964845901445022,1.27140222621125,0.615940390731668,2.62438321165257,OK,方法成功运行
genus.Dialister.id.2183,Weighted mode,10,0.0907130137330105,0.194361646651858,0.651789849624771,-0.290235813704632,0.471661841170653,1.09495472319477,0.748087137577777,1.60265534002968,OK,方法成功运行
genus.Dorea.id.1997,Inverse variance weighted,9,-0.0859476818134909,0.101166771845261,0.395567344546975,-0.284234554630202,0.11233919100322,0.917642239342118,0.752590100509657,1.11889231449439,OK,方法成功运行
genus.Dorea.id.1997,Weighted median,9,-0.0628492251788951,0.134601882727251,0.640552256672792,-0.326668915324307,0.200970464966517,0.939085053396466,0.721322522329718,1.22258866209301,OK,方法成功运行
genus.Dorea.id.1997,MR Egger,9,-0.512869660611851,0.275014284194804,0.104459754277779,-1.05189765763367,0.0261583364099647,0.598774830464892,0.349274316753076,1.0265034684807,OK,方法成功运行
genus.Dorea.id.1997,Weighted mode,9,0.0108123270957199,0.198129599590417,0.957817680619119,-0.377521688101498,0.399146342292937,1.01087099154677,0.68555833296435,1.49055173340571,OK,方法成功运行
genus.Eggerthella.id.819,Inverse variance weighted,8,0.00308177578799362,0.0610340282214038,0.959729728533085,-0.116544919525958,0.122708471101945,1.00308652934087,0.889990118144555,1.13055478351018,OK,方法成功运行
genus.Eggerthella.id.819,Weighted median,8,-0.00842145870506156,0.075193960975458,0.910826200111533,-0.155801622216959,0.138958704806836,0.991613902444522,0.855728931142307,1.14907664768171,OK,方法成功运行
genus.Eggerthella.id.819,MR Egger,8,-0.0565700625653486,0.338834961452484,0.872890326607513,-0.720686587012217,0.60754646188152,0.945000273032318,0.486418172884537,1.83592136522238,OK,方法成功运行
genus.Eggerthella.id.819,Weighted mode,8,-0.00840632333200708,0.109854135517684,0.941144548200652,-0.223720428946667,0.206907782282653,0.991628911004441,0.799538630983562,1.2298691508254,OK,方法成功运行
genus.Eisenbergiella.id.11304,Inverse variance weighted,11,-0.00311152565324716,0.0605472477020403,0.959014718953319,-0.121784131149246,0.115561079842752,0.996893310125848,0.885339465088841,1.12250307476573,OK,方法成功运行
genus.Eisenbergiella.id.11304,Weighted median,11,-0.0585286785007957,0.0818070815255996,0.474332521025257,-0.218870558290971,0.10181320128938,0.943151191849607,0.803425708219905,1.10717663324243,OK,方法成功运行
genus.Eisenbergiella.id.11304,MR Egger,11,0.356139850961094,0.462544109235358,0.461055205036351,-0.550446603140208,1.2627263050624,1.42780721451297,0.576692200312443,3.53504597549747,OK,方法成功运行
genus.Eisenbergiella.id.11304,Weighted mode,11,-0.107639817786711,0.109680487474555,0.34954500102326,-0.322613573236838,0.107333937663417,0.897950964156983,0.724253671301967,1.11330596720479,OK,方法成功运行
genus.Enterorhabdus.id.820,Inverse variance weighted,5,0.0091371911052783,0.138028400449559,0.947220263733969,-0.261398473775857,0.279672855986414,1.00917906266825,0.76997404401357,1.32269702913521,OK,方法成功运行
genus.Enterorhabdus.id.820,Weighted median,5,-0.0696459882758792,0.115777046067874,0.547471958817993,-0.296568998568913,0.157277022017154,0.93272395668239,0.743364334419303,1.17031977334352,OK,方法成功运行
genus.Enterorhabdus.id.820,MR Egger,5,-0.523624618133546,0.316047990150003,0.196140282906808,-1.14307867882755,0.0958294425604594,0.592369538659902,0.318835915875424,1.10057133735602,OK,方法成功运行
genus.Enterorhabdus.id.820,Weighted mode,5,-0.0653589245765941,0.118585645080126,0.610865696880567,-0.297786788933641,0.167068939780453,0.936731187187375,0.742459623481304,1.18183573799628,OK,方法成功运行
genus.Erysipelatoclostridium.id.11381,Inverse variance weighted,15,-0.0335264645666281,0.0705646544492095,0.634703605973898,-0.171833187287079,0.104780258153822,0.967029318880918,0.84211963771391,1.1104665675698,OK,方法成功运行
genus.Erysipelatoclostridium.id.11381,Weighted median,15,0.0832979495836616,0.0878520859072138,0.343047336037619,-0.0888921387944775,0.255488037961801,1.08686559146082,0.914944255242751,1.29109156883888,OK,方法成功运行
genus.Erysipelatoclostridium.id.11381,MR Egger,15,0.253257688667879,0.273635050781455,0.371552589729762,-0.283067010863774,0.789582388199531,1.28821519252424,0.753469295539648,2.20247645401622,OK,方法成功运行
genus.Erysipelatoclostridium.id.11381,Weighted mode,15,0.157864341052976,0.146532064208758,0.299544193921058,-0.129338504796189,0.445067186902141,1.17100732631111,0.878676478995673,1.56059504385691,OK,方法成功运行
genus.ErysipelotrichaceaeUCG003.id.11384,Inverse variance weighted,15,-0.0664284691612486,0.0699752501828388,0.342461047779321,-0.203579959519613,0.0707230211971155,0.935729847003283,0.815804970341143,1.07328390780292,OK,方法成功运行
genus.ErysipelotrichaceaeUCG003.id.11384,Weighted median,15,-0.0564103862270564,0.0898063091973771,0.529916234580414,-0.232430752253915,0.119609979799803,0.945151179263357,0.792604633530861,1.12705719077547,OK,方法成功运行
genus.ErysipelotrichaceaeUCG003.id.11384,MR Egger,15,-0.0610591977552686,0.194936382341952,0.759077448013747,-0.443134507145494,0.321016111634957,0.940767546800576,0.642020844888565,1.37852779105138,OK,方法成功运行
genus.ErysipelotrichaceaeUCG003.id.11384,Weighted mode,15,-0.0275296874500558,0.15085047289542,0.857809349404715,-0.323196614325079,0.268137239424968,0.97284580081362,0.723831524729645,1.30752657189695,OK,方法成功运行
genus.Escherichia.Shigella.id.3504,Inverse variance weighted,10,0.00848265032067117,0.0793574623049139,0.914874935222068,-0.14705797579696,0.164023276438302,1.00851872994369,0.863243928710789,1.17824174004471,OK,方法成功运行
genus.Escherichia.Shigella.id.3504,Weighted median,10,0.0921241158781868,0.107865866420876,0.393070749052785,-0.119292982306729,0.303541214063103,1.09650090680849,0.887547726884933,1.35464742031581,OK,方法成功运行
genus.Escherichia.Shigella.id.3504,MR Egger,10,0.152746315111912,0.219525067005347,0.506258668215945,-0.27752281621857,0.583015446442392,1.16502939110054,0.757658277508901,1.7914322623,OK,方法成功运行
genus.Escherichia.Shigella.id.3504,Weighted mode,10,0.131485570962037,0.181092005789487,0.486247507104203,-0.223454760385357,0.486425902309431,1.14052145097633,0.799751071479498,1.62649257565953,OK,方法成功运行
genus.Faecalibacterium.id.2057,Inverse variance weighted,9,-0.210471475388647,0.0830876667603212,0.0113050515963449,-0.373323302238877,-0.0476196485384175,0.810202165525628,0.688442621819601,0.95349638185886,OK,方法成功运行
genus.Faecalibacterium.id.2057,Weighted median,9,-0.162588729388386,0.110761207846208,0.142125618393926,-0.379680696766955,0.054503237990182,0.849940672163543,0.684079803236376,1.05601589577729,OK,方法成功运行
genus.Faecalibacterium.id.2057,MR Egger,9,-0.128223682497044,0.162761385358915,0.456655637437545,-0.447235997800517,0.19078863280643,0.879656593353353,0.6393929951274,1.21020362770138,OK,方法成功运行
genus.Faecalibacterium.id.2057,Weighted mode,9,-0.13191381888212,0.164849378849335,0.446699475644766,-0.455018601426817,0.191190963662577,0.87641652238044,0.634436166420546,1.21069062792406,OK,方法成功运行
genus.FamilyXIIIAD3011group.id.11293,Inverse variance weighted,10,-0.0140160934104988,0.0907131458118753,0.87720758140289,-0.191813859201774,0.163781672380777,0.986081674717988,0.825460506069632,1.17795710644527,OK,方法成功运行
genus.FamilyXIIIAD3011group.id.11293,Weighted median,10,-0.026932417444407,0.11594680981695,0.816318586369106,-0.25418816468563,0.200323329796816,0.97342702598747,0.775545857973589,1.22179773791672,OK,方法成功运行
genus.FamilyXIIIAD3011group.id.11293,MR Egger,10,0.236396607037109,0.453490700774583,0.616288893143419,-0.652445166481074,1.12523838055529,1.26667658340446,0.520770847268741,3.08095120024495,OK,方法成功运行
genus.FamilyXIIIAD3011group.id.11293,Weighted mode,10,0.0165850790090294,0.1920506456239,0.933072706312402,-0.359834186413814,0.393004344431873,1.01672337492361,0.697792019876191,1.48142482526451,OK,方法成功运行
genus.FamilyXIIIUCG001.id.11294,Inverse variance weighted,7,0.00109984184303386,0.100395811074636,0.991259303909931,-0.195675947863252,0.19787563154932,1.00110044689087,0.822278652663595,1.21881080278405,OK,方法成功运行
